	text	level
	"نفسي اعرف لازمة وزارة الخارجية المصرية؟؟؟  انا اعمل بالخارج ومشوفتش ليها اي لازمة"	0
	الى كل الإخوة في مصر تمت مساء هذا اليوم المصالحة وأغلقت القضية	0
	علي البركه يا حاجه متجيش في حاجه وحشه	0
	هى وزيره حلوه بس نايمه على ودانها  مش اتصالحو واتصورو مع بعض كمان	0
	ناس تعبانة	0
	يا رب	0
	عايزين نتيجة مش رغى	0
	الرئيس #السيسى: مهم جداً أن نختار جيداً من يمثلنا في البرلمان بكل حرص وأطالب كل الشباب بالنزول إلى صناديق الأقتراع 	0
	وهو فين الشباب ام في المقابر او المستشفيات او خايفين مطاردين خارج البلد او في المعتقلات	0
	سما المصري هههههههههه تمثلنا ف الخلاعه	-1
	يمثلك انت يعنى معرصين مثلك	-2
	اذا كان مخترناكش اصﻻ وربنا بالينا بيك يعني جات ع النواب يﻻ ليكم يوم	0
	طالما فيه حصانة للعضو وامتيازات لكونه برلمانى يبقى هدفه السلطة والسرقة نختار ازاى ونتخب مين لازم يكون عمل خدمى ولصالح مصر فقط	0
	أكيد بيتكلم مع الناس بتوعه عشان يجيبو أنس بتحبه  وما تعرضوش	-1
	ابئو قابلوني	0
	منين ياحسرة ومعظم المرشحين زبالة	-1
	"وانا مش عايز انتخب يا عرص  أنا حر وبراحتي بقي"	-2
	 والله ابن حلال يا أخي هذا الرجل فعلا يقتل القتيل وبمشي بجنازتو	-1
	بالفيديو.. جرائم #الإخوان فى حق المصريين.. حتى لا ننسى	0
	جريدة معرضة وكذابة كل حاجة اخوان يا مفضوحين طيب وجرائم العرص فى حق المتظاهرين الثوار فين فين يايهود والله انتم اوساخ وعار على مصر	-2
	في ايه ياعم ياسر هوانت لازم كل يوم تحرق دمنا على الصبح كده مش كفايه قنوات التعريض بتعتهم  اليوم السابع دى ابو التعريض	-2
	ههههههههه معلش يا حماتى الغالية اعمل اية بس دمى اتحرق من الخبر القذر وكذبهم وتلفيق اتهمات على ناس اشرف منهم حقك علي	-1
	والله الواحد قرب يجيلو الضغط والسكر من اعلام العار ده	-1
	بعد الشر عليكى والمصيبة انى فية بهايم بيصدقوا كلامهم وشاربين جهل كامل الدسم حاجة تفقع المرارة الله يحرقهم بغاز	-1
	اخذت الاذن قبل النشر  ولا الفيديو ده اخده من اسيادك	-1
	 الذي قتلهم هو تقصير المسئول عن تدريبهم و كفاكم تلبيس اي حاجه علي في الاخوان و تعليق خيبت من تطبلون له عليهم	0
	هو كل حاجه اخوان يا ولاد الوسخه	-2
	ياولاد الوسخه يامعرصين ياكدابين ياولاد الكلب	-2
	مفيش حمار بيتكلم زى البنى الادم بس في بنى ادمين بيتكلموا شبه الحمير زى اليوم السابع	-1
	"زعزوع: "#السيسى" يوافق على وضع صوره الخاصة على حملة السياحة "هى دى مصر""	0
	هههه بايخه قول له بلاش	0
	ياسنه سوخة !!!!!	0
	يبقى كده ضمنا فشلها	0
	"هو النفاق مش ناوى يفارق الوزرا بتوع بلدنا شويه  كفياكم بقه متزودهاش"	-1
	ههههههههههههههه مبروك عليكوا	0
	مصر بتراثها و تاريخها اختزلت في السيسي	-1
	والله انها أكبر مصيبه ل مصر وجود السيسي واذكر كلامي	-1
	ههه ولا مصري يتطلم من اردني	0
	مافيهاش حاجه.دي أكبر دعاية لمصر.	0
	" السيسي رجع زعزوع الوزارة فبيجامله  وحيعمله حملة دعائية بصوره  عزبة السيسي ترحب بالسادة الزوار"	-1
	#محمد_البرادعى: زيادة الضحايا المدنيين فى العمليات العسكرية أمر غير أخلاقى	0
	يا جماعة البرادعى انسان نكرة بلاش تهتمو لتصريحاته	-1
	والمتاجرة بعقول البسطاء والفقراء واصحاب العوز ماذا تسميه؟ فهناك من يموتون بغير سلاح ولارصاص وبالتالى هو امر غير اخلاقى ايضاً	-1
	رجل عرص اوى	-2
	 بس داعش لما تذبح الناس يبقى ok فعلا بوب أو بوبي	-1
	 اصل العساكر والجنود ولاد كلب يعني	-2
	حمرا	-2
	هههه وحياة امك	-2
	اخرس ياعديم الاخلاق	-1
	هو يا راجل انتا مش قولنالك اسكت وبطل تهتهه يخربيتك يا كلب يا عميل الصهينه والامريكان امك عامله ايه	-2
	ياواطى معلقتش ولا كلمة على المستشفى اللى انضربت من اولياء نعمتك فى افغانستان ومات وعشرين واحد مات غير الاصابات ولا دول مش مدنيين	-2
	"#أردوغان يواصل استفزازاته ويرفع "#رابعة" بمؤتمر حول ضربات #روسيا فى #سوريا"	0
	محة لسع  لانه يعرف ان بوتن نومة فى الدرة وعمل ما طالبة به السيسى ... العباسية قريبا سترحب بقناوى هنادى التركى.. البس القميص يقناوى	-1
	"دي ساحت خالص منك 😂😂  قال عمل الي طلبه السيسي دي توازنات قوي عالميه سيسك خارجها من زمان"	-1
	"انت بتهر  اردوغان بريالة  سيبك منة ياعم  ارفع معاة اشارة رابعة  هى  هى  هى  بنرفع معاك اردوغان"	-1
	الدوج الارداتى خلوةيحطها على علم تركيا	-1
	هههههه لما العرص يحط دي ✌ علي النسر الحزين	-2
	راجل مش عرص زي سيدك	-2
	ما تخافيش من الهبلة خاف من عيالها	-1
	طظظظ فيك وفي رابعة بتاعتك خليها تاكلك بقى	-2
	اهبل ذي مرسي	-1
	"خرفان السيسي محروقين  خاف يا أردوغان"	-1
	"#أبو_هشيمة: "أنا رجل عصامى بدأت من الصفر وكنت بشتغل 19 ساعة يوميًا""	0
	ماهو أحمد عز كان حرامى قصدى عصامى زيك بالظبط يابن الحرامى قصدى العصامى	-1
	بيستخفوا عقولنا ولا ايه بالظبط وكمان طلع اخوانى  متخفى	0
	صفر ايه وحياه امك اللى ابتديت منه بلا فقعه	-2
	 وكمان اخوانى يابن المنفوخه	-1
	 لو19 سعه شغل يخلوك تتجوز هيفاء وهبى أنا مستعد أشتغل سنه كل يوم ياحيلة أمك وأجوز نانسى وهيفا وروبى	-2
	وحياة أمك دانت لواشتغلت 200 ساعه فى اليوم متعملش ربع المليارات اللى عندك ياولاد الحرميه متستفذوش الشعب اللى انتو بتسرقوه	-2
	كلهم بيقولوا كدة انا راجل عصامي .... يا واد يا جامد :D	0
	بتشتغل 19 ساعة فى اية؟؟ هل كما يشاع فى التهريب لما كان بابا مدير أمن بورسعيد ولا لما كان فى ميناء دمياط ؟؟	-1
	انا بشتغل 14 ساعة ومش لاقى اكل	0
	انت خروف قطرى.... متنخفى	-1
	"فى عيدهم المنسى تحية للفلاحين المنتجين المحرومين . أصل مصر . سادة الصبر الحكيم والعرق الشريف وطول الأمل وانتصار الأخضر على الزمان البور."	0
	أأكبر غلط عملته في حياتي ان في يوم من الأيام قلت نعم في الانتخابات لحد زايك أأنا مخنوق منك ومش طايق اشوف صورتك	-1
	انت بقيت مكروها من مؤيدين السيسي والاخوان و٦ابريل واشتراكيين والنور حاول تخرج بره مصر افضل ليك من الاهانه دي	-1
	 لا واضح انه بقي بيتكيف من الشتيمه وقلة القيمه	-1
	"انت ليه كئيب وبتبث طاقة سلبية ؟  متعرفش تقول كلمتين كويسين للناس من غير ما تدب كلام كئيب ومحبط ؟"	-1
	ياساتر يارب الراجل ده بيفكرني بالمعدده بتاعة الجنازات	-1
	" انت عايز تولع في دين ابو البلد وخلاص وعمال تلغوص ب كلام هرتله  انت اكبر مثال علي الحقد الطبقي"	-2
	انت فين يابو سلمي بقالك كتير مش ظاهر😂😂قلقت عليك والله ليكون جالك جلطة والا سكته قلبيه والا شلل خضتنا عليك وانت زي القرد أهو😂	-1
	والله السجن و القمع لأمثال حمدين رحمة للبلد بعد ما أتكشف هو ورفاق النضال ٤سنين شوفنا القرف بسببهم	-1
	 انت لسه عايش يا فاشل يا ابن الفاشل  هههههههههههههههههههههههه	-2
	خش نام يا كومبارس الانتخابات و ملكش دعوه بالفلاحين ...	-1
	"أهنئ  أهلنا فى المطرية بالإفراج عن الصيادين بعد عناء احتجازهم الطويل. شكرا لاستجابة السلطات فى السودان الشقيق وتحية لمساعى الخارجية المصرية."	0
